499120.438,2745285.750,1989.300
499117.375,2745294.500,1988.817
499114.094,2745303.750,1988.204
499111.063,2745313.500,1987.172
499108.188,2745323.000,1985.890
499105.438,2745332.750,1984.415
499102.344,2745339.500,1987.938
499101.688,2745342.000,1987.434
499099.375,2745351.750,1984.825
499096.469,2745361.500,1983.366
499093.594,2745371.000,1981.853
499090.625,2745380.750,1980.511
499087.469,2745390.250,1979.455
499084.375,2745399.750,1978.288
499081.344,2745409.250,1976.994
499078.031,2745418.750,1976.199
499074.656,2745428.250,1975.508
499071.281,2745437.750,1974.753
499068.281,2745447.500,1973.300
499064.625,2745456.750,1973.000
499060.813,2745466.000,1973.000
499057.563,2745475.500,1971.933
499053.250,2745482.000,1978.128
499052.469,2745484.250,1977.692
499049.125,2745493.750,1976.595
499045.531,2745503.250,1975.959
499041.781,2745512.750,1975.569
499037.938,2745522.000,1975.388
499034.125,2745531.250,1974.990
499030.438,2745540.750,1974.343
499026.875,2745550.000,1973.389
499023.188,2745559.500,1972.546
499019.125,2745568.750,1972.500
499015.031,2745578.000,1972.500
499010.875,2745587.250,1972.500
499006.719,2745596.500,1972.500
499002.500,2745605.500,1972.500
498998.250,2745614.750,1972.500
498993.969,2745624.000,1972.500
498989.688,2745633.000,1972.500
498985.344,2745642.250,1972.500
498980.938,2745651.250,1972.500
498976.531,2745660.500,1972.500
498972.094,2745669.500,1972.500
498971.000,2745671.750,1972.500
498891.906,2745671.750,1960.000
498895.438,2745664.750,1960.000
498899.875,2745656.000,1960.000
498904.250,2745647.250,1960.000
498908.625,2745638.250,1960.000
498912.969,2745629.500,1960.000
498917.250,2745620.750,1960.000
498921.531,2745611.750,1960.000
498925.750,2745602.750,1960.000
498929.938,2745594.000,1960.000
498934.125,2745585.000,1960.000
498938.250,2745576.000,1960.000
498942.344,2745567.000,1960.000
498946.438,2745558.000,1960.000
498950.469,2745549.000,1960.000
498954.500,2745540.000,1960.000
498958.469,2745531.000,1960.000
498962.438,2745522.000,1960.000
498966.375,2745513.000,1960.000
498970.313,2745503.750,1960.000
498974.188,2745494.750,1960.000
498978.219,2745485.750,1960.344
498982.656,2745476.750,1961.603
498987.313,2745468.000,1963.400
498992.188,2745459.250,1965.695
498997.125,2745450.500,1968.095
498997.250,2745450.250,1968.125
499003.188,2745442.250,1969.067
499007.375,2745433.250,1969.976
499011.688,2745424.250,1971.134
499015.906,2745415.250,1972.211
499020.000,2745406.250,1972.934
499024.000,2745397.250,1973.601
499028.000,2745388.000,1974.206
499031.938,2745378.750,1974.721
499035.906,2745369.750,1975.270
499039.844,2745360.500,1975.856
499044.406,2745351.500,1977.725
499045.000,2745350.500,1978.013
499051.281,2745343.500,1980.334
499056.344,2745334.750,1982.902
499061.063,2745326.000,1984.888
499066.406,2745317.250,1988.045
499066.594,2745317.000,1988.160
499073.688,2745309.500,1990.897
499078.344,2745300.500,1992.498
499082.719,2745291.500,1993.612
499085.125,2745285.750,1993.853
499120.438,2745285.750,1989.300
