500009.482,2743751.780,2034.792
499919.966,2743751.780,2026.384
500003.394,2743627.826,2029.179
500010.840,2743620.964,2027.088
500011.068,2743620.746,2027.035
500015.741,2743611.764,2035.958
500023.078,2743604.801,2034.264
500030.969,2743598.358,2031.100
500038.855,2743591.971,2027.913
500048.578,2743587.366,2019.615
500056.207,2743580.807,2017.045
500062.567,2743573.064,2017.947
500069.106,2743565.489,2018.357
500075.902,2743558.153,2018.065
500082.922,2743551.026,2017.161
500090.914,2743544.805,2013.601
500091.915,2743544.030,2013.147
500097.006,2743536.813,2018.416
500105.273,2743530.849,2014.596
500113.286,2743524.649,2011.383
500120.628,2743517.822,2009.777
500127.776,2743510.814,2008.636
500134.751,2743503.645,2007.905
500141.764,2743496.512,2007.087
500148.859,2743489.455,2006.070
500155.922,2743482.367,2005.133
500162.512,2743474.840,2005.325
500169.029,2743467.244,2005.692
500175.818,2743459.901,2005.410
500183.005,2743452.930,2004.173
500190.397,2743446.150,2002.447
500197.842,2743439.419,2000.593
500205.148,2743432.559,1999.072
500210.845,2743427.617,1997.413
500211.747,2743425.039,2001.916
500219.024,2743418.153,2000.619
500226.331,2743411.293,1999.262
500233.704,2743404.495,1997.771
500241.172,2743397.786,1996.084
500248.733,2743391.164,1994.205
500256.383,2743384.625,1992.145
500263.099,2743377.214,1992.000
500269.745,2743369.738,1992.000
500276.390,2743362.262,1992.000
500282.931,2743354.688,1992.214
500289.168,2743347.092,1992.668
500295.504,2743339.337,1993.138
500301.841,2743331.581,1993.607
500308.204,2743323.849,1994.022
500315.675,2743317.130,1991.541
500316.096,2743317.091,1991.530
500320.025,2743307.559,1994.111
500325.769,2743299.262,1996.122
500331.579,2743291.025,1997.984
500337.475,2743282.867,1999.650
500343.276,2743274.621,2001.551
500349.300,2743266.580,2002.932
500355.484,2743258.685,2003.943
500361.684,2743250.804,2004.926
500368.156,2743243.172,2005.274
500372.746,2743237.891,2005.372
500457.493,2743315.313,2078.327
500452.775,2743320.477,2078.531
500446.031,2743327.860,2078.831
500439.286,2743335.243,2079.140
500432.541,2743342.626,2079.458
500425.796,2743350.009,2079.785
500419.052,2743357.392,2080.121
500412.307,2743364.775,2080.466
500405.562,2743372.158,2080.821
500403.823,2743374.061,2080.914
500374.140,2743347.049,2024.648
500368.409,2743351.761,2022.808
500363.768,2743352.600,2021.222
500358.542,2743356.291,2018.708
500350.545,2743362.530,2015.676
500342.629,2743368.843,2012.864
500336.865,2743370.350,2010.567
500330.498,2743368.131,2002.301
500326.020,2743367.215,1995.518
500316.936,2743371.614,1992.831
500316.446,2743372.013,1992.715
500309.029,2743379.031,1992.000
500302.032,2743386.180,1992.000
500295.036,2743393.329,1992.000
500288.039,2743400.478,1992.000
500281.043,2743407.627,1992.000
500274.119,2743414.843,1992.149
500268.113,2743422.917,1994.182
500265.127,2743430.387,1995.828
500263.550,2743432.335,1996.224
500257.093,2743439.987,1997.457
500251.282,2743448.242,2000.234
500244.648,2743455.729,2001.040
500237.923,2743463.131,2001.631
500231.493,2743470.808,2002.926
500225.816,2743479.188,2006.024
500219.883,2743487.222,2008.378
500221.294,2743488.645,2008.388
500214.747,2743496.214,2009.497
500208.199,2743503.780,2010.603
500201.754,2743511.444,2011.991
500195.403,2743519.195,2013.638
500188.744,2743526.659,2014.441
500181.892,2743533.942,2014.714
500175.032,2743541.219,2014.970
500168.522,2743548.821,2016.180
500162.237,2743556.634,2018.007
500156.036,2743564.525,2020.062
500149.352,2743571.965,2020.797
500142.692,2743579.428,2021.597
500139.483,2743586.691,2023.082
500138.003,2743588.729,2023.788
500131.931,2743596.740,2026.195
500125.844,2743604.738,2028.564
500119.493,2743612.489,2030.209
500112.772,2743619.894,2030.842
500106.475,2743627.695,2032.635
500100.316,2743635.626,2034.807
500094.747,2743644.106,2035.581
500086.577,2743650.086,2035.152
500079.498,2743657.025,2034.574
500072.505,2743664.047,2034.186
500065.666,2743671.212,2034.167
500061.743,2743680.619,2037.421
500061.555,2743680.866,2037.487
500009.482,2743751.780,2034.792
