499097.1208847,2745343.0809000,1976.6368186
499094.7808588,2745348.5647620,1976.4818000
499090.8561248,2745357.7623956,1976.2218000
499086.9313907,2745366.9600291,1975.9618000
499083.0066567,2745376.1576627,1975.7018000
499079.0815557,2745385.3557836,1975.4418000
499075.1549707,2745394.5547713,1975.1858771
499071.2258821,2745403.7541947,1974.9382950
499067.2932709,2745412.9536177,1974.6990536
499063.3561180,2745422.1526031,1974.4681524
499059.4134049,2745431.3507123,1974.2455910
499055.4641134,2745440.5475048,1974.0313689
499051.5072255,2745449.7425379,1973.8254857
499047.5417238,2745458.9353665,1973.6279408
499043.5665920,2745468.1255426,1973.4387340
499039.5808140,2745477.3126148,1973.2578648
499035.5833754,2745486.4961283,1973.0853328
499031.5732629,2745495.6756247,1972.9211377
499027.5494641,2745504.8506408,1972.7652792
499023.5109686,2745514.0207095,1972.6177568
499019.4567676,2745523.1853583,1972.4785704
499015.3858539,2745532.3441098,1972.3477196
499011.2972225,2745541.4964810,1972.2252041
499007.1898707,2745550.6419830,1972.1110237
499003.0627979,2745559.7801207,1972.0051781
498998.9150061,2745568.9103924,1971.9076672
498994.7455002,2745578.0322897,1971.8184907
498990.5532879,2745587.1452970,1971.7376484
498986.3373798,2745596.2488909,1971.6651403
498982.0967902,2745605.3425407,1971.6009660
498977.8305366,2745614.4257071,1971.5451255
498973.5376401,2745623.4978426,1971.4976187
498969.2171260,2745632.5583908,1971.4584454
498964.8680232,2745641.6067861,1971.4276057
498960.4893652,2745650.6424536,1971.4050993
498956.0801907,2745659.6648090,1971.3909264
498951.6395428,2745668.6732579,1971.3850867
498947.1664685,2745677.6671949,1971.3875805
498942.6604182,2745686.6455415,1971.3984075
498938.1215966,2745695.6073702,1971.4175679
498933.5500661,2745704.5525579,1971.4450618
498928.9458874,2745713.4809852,1971.4808891
498924.3091222,2745722.3925329,1971.5250499
498919.6398323,2745731.2870821,1971.5775443
498914.9380800,2745740.1645142,1971.6383725
498910.2039281,2745749.0247106,1971.7075346
498905.4374397,2745757.8675530,1971.7850306
498900.6386784,2745766.6929236,1971.8708608
498895.8077084,2745775.5007044,1971.9650254
498890.9445940,2745784.2907779,1972.0675245
498886.0494002,2745793.0630269,1972.1783584
498881.1221923,2745801.8173342,1972.2975272
498876.1630361,2745810.5535831,1972.4250313
498854.4442632,2745798.1723511,1972.4250313
498859.3583333,2745789.5155279,1972.2975272
498864.2407454,2745780.8408103,1972.1783584
498869.0914346,2745772.1483142,1972.0675245
498873.9103360,2745763.4381556,1971.9650254
498878.6973853,2745754.7104507,1971.8708608
498883.4525186,2745745.9653160,1971.7850306
498888.1756725,2745737.2028683,1971.7075346
498892.8667839,2745728.4232243,1971.6383725
498897.5257902,2745719.6265014,1971.5775443
498902.1526293,2745710.8128170,1971.5250499
498906.7472394,2745701.9822886,1971.4808891
498911.3095591,2745693.1350341,1971.4450618
498915.8395276,2745684.2711715,1971.4175679
498920.3370845,2745675.3908193,1971.3984075
498924.8021714,2745666.4940924,1971.3875805
498929.2352834,2745657.5805054,1971.3850867
498933.6374772,2745648.6500651,1971.3909264
498938.0096795,2745639.7033626,1971.4050993
498942.3528229,2745630.7409794,1971.4276057
498946.6678452,2745621.7634876,1971.4584454
498950.9556895,2745612.7714499,1971.4976187
498955.2173042,2745603.7654202,1971.5451255
498959.4536426,2745594.7459442,1971.6009660
498963.6656624,2745585.7135588,1971.6651403
498967.8543260,2745576.6687934,1971.7376484
498972.0206001,2745567.6121694,1971.8184907
498976.1654552,2745558.5442010,1971.9076672
498980.2898657,2745549.4653953,1972.0051781
498984.3948102,2745540.3762530,1972.1110237
498988.4812703,2745531.2772679,1972.2252041
498992.5502310,2745522.1689281,1972.3477196
498996.6026808,2745513.0517157,1972.4785704
499000.6396109,2745503.9261076,1972.6177568
499004.6620153,2745494.7925753,1972.7652792
499008.6708910,2745485.6515857,1972.9211377
499012.6672372,2745476.5036011,1973.0853328
499016.6520555,2745467.3490799,1973.2578648
499020.6263498,2745458.1884763,1973.4387340
499024.5911260,2745449.0222414,1973.6279408
499028.5473917,2745439.8508228,1973.8254857
499032.4961565,2745430.6746657,1974.0313689
499036.4384315,2745421.4942124,1974.2455910
499040.3752290,2745412.3099034,1974.4681524
499044.3075629,2745403.1221770,1974.6990536
499048.2364483,2745393.9314704,1974.9382950
499052.1629007,2745384.7382194,1975.1858771
499056.0879368,2745375.5428589,1975.4418000
499060.0125728,2745366.3458275,1975.7018000
499063.9373069,2745357.1481940,1975.9618000
499067.8620409,2745347.9505605,1976.2218000
499069.9399800,2745343.0809000,1976.3594562
499097.1208847,2745343.0809000,1976.6368186
