498876.1630361,2745810.5535831,1972.6750313
498881.1221923,2745801.8173342,1972.5475272
498886.0494002,2745793.0630269,1972.4283584
498890.9445940,2745784.2907779,1972.3175245
498895.8077084,2745775.5007044,1972.2150254
498900.6386784,2745766.6929236,1972.1208608
498905.4374397,2745757.8675530,1972.0350306
498910.2039281,2745749.0247106,1971.9575346
498914.9380800,2745740.1645142,1971.8883725
498919.6398323,2745731.2870821,1971.8275443
498924.3091222,2745722.3925329,1971.7750499
498928.9458874,2745713.4809852,1971.7308891
498933.5500661,2745704.5525579,1971.6950618
498934.1232941,2745703.4353236,1971.6911693
498938.1215966,2745695.6073702,1971.6675679
498942.6604182,2745686.6455415,1971.6484075
498947.1664685,2745677.6671949,1971.6375805
498951.6395428,2745668.6732579,1971.6350867
498956.0801907,2745659.6648090,1971.6409264
498960.4893652,2745650.6424536,1971.6550993
498964.8680232,2745641.6067861,1971.6776057
498969.2171260,2745632.5583908,1971.7084454
498973.5376401,2745623.4978426,1971.7476187
498977.8305366,2745614.4257071,1971.7951255
498982.0967902,2745605.3425407,1971.8509660
498986.3373798,2745596.2488909,1971.9151403
498990.5532879,2745587.1452970,1971.9876484
498994.7455002,2745578.0322897,1972.0684907
498998.9150061,2745568.9103924,1972.1576672
499003.0627979,2745559.7801207,1972.2551781
499007.1898707,2745550.6419830,1972.3610237
499011.2972225,2745541.4964810,1972.4752041
499015.3858539,2745532.3441098,1972.5977196
499019.4567676,2745523.1853583,1972.7285704
499023.5109686,2745514.0207095,1972.8677568
499027.5494641,2745504.8506408,1973.0152792
499031.5732629,2745495.6756247,1973.1711377
499032.5770346,2745493.3811524,1973.2114049
499035.5833754,2745486.4961283,1973.3353328
499039.5808140,2745477.3126148,1973.5078648
499043.5665920,2745468.1255426,1973.6887340
499047.5417238,2745458.9353665,1973.8779408
499051.5072255,2745449.7425379,1974.0754857
499055.4641134,2745440.5475048,1974.2813689
499059.4134049,2745431.3507123,1974.4955910
499063.3561180,2745422.1526031,1974.7181524
499067.2932709,2745412.9536177,1974.9490536
499071.2258821,2745403.7541947,1975.1882950
499075.1549707,2745394.5547713,1975.4358771
499079.0815557,2745385.3557836,1975.6918000
499082.6693783,2745376.9480763,1975.9294565
499083.5266233,2745377.3138724,1975.3081046
499079.9387834,2745385.7216203,1975.0704481
499077.0144991,2745395.3487040,1974.0879281
499074.7710120,2745405.2689268,1972.6181795
499071.7129014,2745414.8439809,1971.7444314
499068.2832575,2745424.2628938,1971.1447923
499064.6804162,2745433.6103143,1970.6747586
499060.8758371,2745442.8737490,1970.3543590
499056.7771763,2745452.0129748,1970.2500000
499053.8099207,2745461.6428089,1969.3259919
499051.3358709,2745471.4909753,1968.0441561
499051.6032550,2745482.5368841,1964.7688824
499048.8793145,2745492.2937907,1963.6653359
499048.4122590,2745500.3053193,1963.0497513
499047.6361852,2745502.7061349,1962.8659233
499043.9776050,2745512.0701138,1962.4755725
499040.1394850,2745521.3599437,1962.1956791
499036.2720041,2745530.6413375,1961.9319280
499032.6507572,2745540.0370697,1961.5112719
499029.6266817,2745549.7062041,1960.7128959
499026.0589757,2745559.1396634,1960.2500000
499021.7448567,2745568.2419343,1960.2500000
499017.4226007,2745577.3436696,1960.2500000
499013.0911837,2745586.4443940,1960.2500000
499008.7495791,2745595.5436330,1960.2500000
499004.3967588,2745604.6409131,1960.2500000
499000.0316942,2745613.7357616,1960.2500000
498995.6533545,2745622.8277059,1960.2500000
498991.2607071,2745631.9162729,1960.2500000
498986.8527195,2745641.0009893,1960.2500000
498982.4283574,2745650.0813807,1960.2500000
498977.9865849,2745659.1569712,1960.2500000
498973.5263673,2745668.2272838,1960.2500000
498969.0466682,2745677.2918394,1960.2500000
498964.5464488,2745686.3501552,1960.2500000
498959.9780157,2745695.3765291,1960.2803767
498954.2447320,2745703.8101572,1961.0448196
498947.4711169,2745710.2799443,1961.6908758
498946.7802954,2745711.3445100,1961.7805476
498940.8649182,2745719.6549341,1962.7821228
498934.3503219,2745727.6403959,1964.2218090
498929.1675251,2745736.3109684,1964.6468182
498923.5365394,2745744.7386454,1965.3954300
498918.1516301,2745753.2899816,1965.9442713
498912.7785652,2745761.8419051,1966.4697574
498906.7636439,2745770.0378601,1967.4683202
498900.9124415,2745778.3127355,1968.3296786
498895.8035081,2745786.9905793,1968.6117948
498890.7243068,2745795.6829832,1968.8556891
498885.7618107,2745804.4398328,1968.9945280
498880.7791845,2745813.1851132,1969.1326669
498876.1630361,2745810.5535831,1972.6750313
