499084.4481638,2745309.0809000,1977.5705730
499081.6015840,2745315.7518738,1977.3819970
499077.6768499,2745324.9495074,1977.1219970
499077.1862582,2745326.0992116,1977.0894970
499073.7521159,2745334.1471409,1976.8619970
499069.8273818,2745343.3447744,1976.6019970
499065.9026478,2745352.5424080,1976.3419970
499061.9779137,2745361.7400415,1976.0819970
499060.5111635,2745361.1141626,1977.1451330
499062.2999641,2745351.0051022,1978.9533090
499061.7506344,2745339.8983351,1982.4562184
499063.1333377,2745329.6159884,1984.5587436
499063.9428315,2745320.4480919,1986.6886522
499061.7790570,2745318.1657397,1987.2846574
499060.5543019,2745309.0809000,1990.1705804
499084.4481638,2745309.0809000,1977.5705730
