499135.3653795,2745298.0809000,1988.6472470
499133.9688642,2745300.9868891,1988.4812516
499128.7205790,2745306.9016580,1987.9843568
499127.4262660,2745309.0674505,1987.6923930
499122.3480322,2745317.7728726,1986.5963086
499117.3125087,2745326.4965197,1985.5311816
499112.0031973,2745335.1033385,1984.2676065
499106.2590271,2745343.5245981,1982.6888353
499099.1969743,2745351.3835023,1980.1548310
499093.7488536,2745359.9310896,1978.7906436
499088.1368784,2745368.4087583,1977.3076905
499082.6694106,2745376.9480901,1975.9294799
499082.6693783,2745376.9480763,1975.9294565
499086.5941124,2745367.7504426,1976.1894565
499090.5188464,2745358.5528091,1976.4494565
499094.4435805,2745349.3551755,1976.7094565
499098.3683145,2745340.1575420,1976.9694565
499102.2930486,2745330.9599084,1977.2294565
499106.2177826,2745321.7622749,1977.4894565
499110.1425167,2745312.5646414,1977.7494565
499114.0672507,2745303.3670078,1978.0094565
499115.0484342,2745301.0675995,1978.0744565
499116.3228926,2745298.0809000,1978.1588849
499135.3653795,2745298.0809000,1988.6472470
