497843.261,2746819.938,1974.379
497836.690,2746824.780,1974.070
497822.246,2746824.780,1974.000
497819.304,2746820.569,1974.000
497827.502,2746814.842,1974.000
497835.808,2746809.270,1974.284
497844.092,2746803.666,1974.510
497852.450,2746798.169,1974.931
497860.868,2746792.758,1975.508
497869.340,2746787.423,1976.225
497877.759,2746782.012,1976.805
497886.176,2746776.600,1977.380
497891.150,2746773.399,1977.716
497899.137,2746767.371,1978.267
497907.109,2746761.324,1978.853
497915.034,2746755.267,1979.457
497922.840,2746749.129,1980.128
497930.413,2746742.777,1981.056
497937.835,2746736.353,1981.990
497944.656,2746729.341,1983.701
497951.518,2746722.559,1984.537
497958.085,2746715.613,1985.188
497964.212,2746708.392,1985.839
497969.777,2746700.844,1986.596
497974.745,2746693.020,1987.374
497976.995,2746689.018,1987.750
497977.345,2746683.973,1988.151
497980.836,2746675.824,1989.124
497983.647,2746667.499,1989.991
497986.191,2746659.141,1990.000
497988.012,2746650.609,1990.000
497989.092,2746641.966,1990.000
497989.427,2746633.277,1990.000
497989.016,2746624.608,1990.000
497987.878,2746616.024,1990.000
497986.034,2746607.582,1990.000
497983.753,2746599.259,1989.532
497980.891,2746591.107,1988.864
497977.258,2746583.261,1988.387
497972.931,2746575.774,1988.020
497967.903,2746568.710,1987.824
497962.384,2746561.876,1987.599
497956.388,2746555.279,1987.244
497949.918,2746548.953,1986.819
497943.073,2746542.828,1986.297
497935.984,2746536.754,1985.353
497928.651,2746530.735,1984.077
497920.811,2746525.205,1983.460
497912.729,2746519.826,1982.869
497911.705,2746519.161,1982.794
497905.498,2746512.755,1982.258
497897.215,2746507.240,1981.324
497894.551,2746505.420,1980.950
497904.222,2746488.605,1980.941
497908.645,2746490.788,1981.413
497917.643,2746495.351,1982.271
497926.502,2746497.850,1982.848
497927.620,2746498.471,1982.931
497936.554,2746503.575,1983.601
497945.519,2746508.853,1984.521
497954.522,2746514.329,1985.814
497963.293,2746520.386,1986.819
497971.838,2746526.980,1987.803
497979.751,2746534.491,1988.000
497987.157,2746542.655,1988.000
497993.974,2746551.453,1988.000
498000.041,2746560.886,1988.017
498005.487,2746570.695,1988.396
498009.889,2746581.006,1988.384
498013.432,2746591.622,1988.409
498016.039,2746602.487,1988.370
498017.710,2746613.513,1988.298
498018.435,2746624.619,1988.191
498018.219,2746635.722,1988.039
498017.157,2746646.752,1987.982
498015.194,2746657.638,1987.905
498012.168,2746668.257,1987.483
498007.785,2746675.458,1987.496
498007.046,2746678.082,1987.549
498002.366,2746687.889,1987.711
497997.055,2746697.303,1987.498
497990.828,2746706.033,1986.791
497984.043,2746714.203,1986.001
497977.048,2746722.061,1985.641
497969.597,2746729.383,1985.084
497961.861,2746736.294,1984.523
497953.859,2746742.786,1983.850
497945.131,2746748.251,1981.808
497936.793,2746754.055,1980.926
497928.306,2746759.559,1980.036
497919.888,2746765.072,1979.439
497911.465,2746770.512,1978.869
497903.050,2746775.929,1978.300
497894.630,2746781.337,1977.716
497891.267,2746783.887,1977.470
497883.294,2746789.935,1976.881
497875.327,2746795.993,1976.276
497867.342,2746802.025,1975.718
497859.308,2746807.986,1975.290
497851.261,2746813.929,1974.895
497843.261,2746819.938,1974.379
